0, C_LOW_TVR_L_POST_SINGLE_LTHALF_M_NONE_LV_S2NO-LYES, 93273, 6923, 19256, 5044, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_GTHALF_M_NONE_LV_S2NO-LYES, 95903, 7574, 19214, 4537, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_NONFULL_M_NONE_LV_S2NO-LYES, 96490, 6593, 19244, 4460, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_LTHALF_M_NONE_LV_S2NO-LYES, 93284, 6961, 19233, 5029, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_GTHALF_M_NONE_LV_S2NO-LYES, 93460, 7573, 19214, 5029, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_NONFULL_M_NONE_LV_S2NO-LYES, 96508, 6629, 19197, 4425, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_LTHALF_M_NONE_LV_S2NO-LYES, 93273, 6923, 19256, 5044, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_GTHALF_M_NONE_LV_S2NO-LYES, 101464, 7545, 19213, 4539, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_NONFULL_M_NONE_LV_S2NO-LYES, 96471, 6595, 19210, 4443, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_LTHALF_M_NONE_LV_S2NO-LYES, 93519, 6965, 19229, 5027, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_GTHALF_M_NONE_LV_S2NO-LYES, 95944, 7562, 19195, 4990, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_NONFULL_M_ANY_LV_S2NO-LYES, 94323, 6547, 19247, 4432, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_LTHALF_M_ANY_LV_S2NO-LYES, 90331, 7043, 19247, 5196, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_GTHALF_M_ANY_LV_S2NO-LYES, 93794, 7833, 19310, 4834, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_NONFULL_M_ANY_LV_S2NO-LYES, 88227, 7824, 19247, 5710, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_LTHALF_M_ANY_LV_S2NO-LYES, 88227, 7824, 19247, 5710, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_GTHALF_M_ANY_LV_S2NO-LYES, 88227, 7824, 19247, 5710, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_NONFULL_M_ANY_LV_S2NO-LYES, 94323, 6547, 19247, 4432, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_LTHALF_M_ANY_LV_S2NO-LYES, 90331, 7043, 19247, 5196, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_GTHALF_M_ANY_LV_S2NO-LYES, 99086, 7828, 19301, 4824, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_NONFULL_M_ANY_LV_S2NO-LYES, 88227, 7824, 19247, 5710, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_LTHALF_M_ANY_LV_S2NO-LYES, 88227, 7824, 19247, 5710, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_GTHALF_M_ANY_LV_S2NO-LYES, 88227, 7824, 19247, 5710, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_NONFULL_M_FULL_LV_S2NO-LYES, 95006, 6628, 19177, 4572, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_LTHALF_M_FULL_LV_S2NO-LYES, 91689, 6924, 19175, 5147, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_SINGLE_GTHALF_M_FULL_LV_S2NO-LYES, 95133, 7527, 19183, 4535, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_NONFULL_M_FULL_LV_S2NO-LYES, 94647, 6587, 19146, 4654, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_LTHALF_M_FULL_LV_S2NO-LYES, 91769, 6924, 19135, 5109, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_SINGLE_GTHALF_M_FULL_LV_S2NO-LYES, 91154, 7520, 19166, 5278, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_NONFULL_M_FULL_LV_S2NO-LYES, 95275, 6613, 19198, 4584, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_LTHALF_M_FULL_LV_S2NO-LYES, 91689, 6924, 19175, 5147, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_POST_MULTI_GTHALF_M_FULL_LV_S2NO-LYES, 101837, 7499, 19209, 4551, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_NONFULL_M_FULL_LV_S2NO-LYES, 94442, 6592, 19129, 4649, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_LTHALF_M_FULL_LV_S2NO-LYES, 91693, 6938, 19135, 5115, 3, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
0, C_LOW_TVR_L_WITH_MULTI_GTHALF_M_FULL_LV_S2NO-LYES, 92183, 7537, 19211, 5306, 4, "['--seed=3347', '--account-count=9988', '--transfer-count=15712', '--account-batch-size=21', '--transfer-batch-size=20', '--id-order=sequential', '--account-distribution=zipfian']"
